0,-65.82074380718653,-387.298173453695,3.0,314.1592653589793
3,-207.78705397955318,-459.5719313596341,1.0,314.1592653589793
7,-124.01519822494816,-449.2471088016391,1.0,314.1592653589793
8,-86.70504398130234,-448.0738335109584,1.0,314.1592653589793
10,-133.16674549225704,-439.8609064761934,3.0,314.1592653589793
14,-41.18196270289149,-435.1678053134705,1.0,314.1592653589793
18,-67.93263933041088,-432.8212547321091,1.0,314.1592653589793
26,-23.81748840081337,-416.6300557207129,4.0,78.53981633974483
29,-155.45897601519064,-409.5904039766286,3.0,314.1592653589793
30,-191.59585496815578,-408.4171286859479,3.0,314.1592653589793
31,-142.55294781770277,-409.5904039766286,3.0,314.1592653589793
32,-89.05159456266377,-407.24385339526714,3.0,314.1592653589793
33,-61.12764264446366,-408.4171286859479,3.0,314.1592653589793
34,-7.391634331283395,-408.4171286859479,1.0,314.1592653589793
35,31.091795203043198,-406.07057810458645,4.0,78.53981633974483
36,-178.6898267706679,-404.8973028139057,3.0,314.1592653589793
37,-33.2036907262591,-406.07057810458645,5.0,78.53981633974483
39,-17.95111194740984,-404.8973028139057,1.0,314.1592653589793
40,4.106463517386777,-404.8973028139057,1.0,314.1592653589793
42,-128.70829938767102,-400.20420165118287,1.0,314.1592653589793
43,14.66594113351322,-397.85765106982143,4.0,78.53981633974483
44,-59.95436735378295,-397.85765106982143,3.0,314.1592653589793
45,-49.394889737656506,-397.85765106982143,3.0,314.1592653589793
46,-8.56490962196411,-397.85765106982143,1.0,314.1592653589793
47,27.57196933100105,-395.51110048846,4.0,78.53981633974483
48,-92.57142043470591,-393.16454990709855,3.0,314.1592653589793
49,-179.8631020613486,-387.298173453695,3.0,314.1592653589793
50,-45.87506386561436,-388.4714487443757,3.0,314.1592653589793
51,-16.77783665672912,-386.1248981630143,1.0,314.1592653589793
52,-136.6865713642992,-383.77834758165284,3.0,314.1592653589793
53,37.89679188899065,-383.77834758165284,1.0,314.1592653589793
56,-5.045083749921963,-387.298173453695,4.0,78.53981633974483
58,-86.70504398130234,-375.8000756050193,3.0,314.1592653589793
59,-97.26452159742878,-374.62680031433854,3.0,314.1592653589793
62,-1.5252578778798083,-373.45352502365785,1.0,314.1592653589793
63,-50.56816502833722,-371.1069744422964,3.0,314.1592653589793
66,-111.1091700274603,-373.45352502365785,3.0,314.1592653589793
68,48.45626950511709,-366.4138732795736,1.0,314.1592653589793
69,-226.55945863044462,-367.58714857025427,1.0,314.1592653589793
70,14.66594113351322,-368.76042386093496,1.0,314.1592653589793
71,-61.12764264446366,-365.24059798889283,3.0,314.1592653589793
72,-78.49211694653732,-360.54749682616995,3.0,314.1592653589793
73,0.5866376453446264,-362.8940474075314,3.0,314.1592653589793
76,-129.88157467835174,-359.37422153548926,3.0,314.1592653589793
77,-98.43779688810949,-361.7207721168507,3.0,314.1592653589793
79,33.20369072626778,-359.37422153548926,1.0,314.1592653589793
80,-104.069518283376,-357.0276709541278,3.0,314.1592653589793
81,-35.315586249487914,-358.20094624480856,3.0,314.1592653589793
85,-119.32209706222531,-353.5078450820857,3.0,314.1592653589793
88,-97.26452159742878,-351.16129450072424,3.0,314.1592653589793
89,-62.300917935144376,-349.049398977513,3.0,314.1592653589793
92,61.36229770260497,-346.7028483961516,5.0,78.53981633974483
93,72.86039555127505,-345.5295731054709,2.0,314.1592653589793
94,35.550241307629214,-339.6631966520673,1.0,314.1592653589793
95,-84.3584933999409,-337.3166460707059,3.0,314.1592653589793
96,49.62954479579781,-340.836471942748,4.0,78.53981633974483
98,-118.14882177154459,-336.1433707800251,3.0,314.1592653589793
99,-55.26126619106008,-333.7968201986637,3.0,314.1592653589793
101,-147.24604898042563,-334.97009548934443,3.0,314.1592653589793
103,-43.528513284252924,-330.27699432662155,3.0,314.1592653589793
104,-163.67190304995566,-326.7571684545794,3.0,314.1592653589793
106,-100.54969241133385,-327.9304437452601,3.0,314.1592653589793
107,-21.47093781945199,-320.89079200117584,3.0,314.1592653589793
109,48.45626950511709,-323.2373425825373,4.0,78.53981633974483
110,-134.34002078293776,-324.410617873218,3.0,314.1592653589793
111,-77.3188416558566,-319.7175167104951,3.0,314.1592653589793
113,0.5866376453446264,-317.6056211872675,1.0,314.1592653589793
114,-65.82074380718653,-316.43234589658675,3.0,314.1592653589793
115,-120.49537235290602,-315.25907060590606,3.0,314.1592653589793
116,-76.1455663651759,-304.6995929897796,3.0,314.1592653589793
118,-91.3981451440252,-307.04614357114104,3.0,314.1592653589793
119,-47.04833915629507,-303.5263176990989,3.0,314.1592653589793
120,-140.20639723634133,-303.5263176990989,3.0,314.1592653589793
121,-114.62899589950244,-304.6995929897796,3.0,314.1592653589793
122,-28.510589563536236,-307.04614357114104,3.0,314.1592653589793
123,-61.12764264446366,-298.833216536376,3.0,314.1592653589793
125,-13.258010784686975,-301.17976711773747,1.0,314.1592653589793
126,-162.49862775927494,-294.14011537365315,3.0,314.1592653589793
