0,-77.6500000000015,-300.850000000006,2.0
3,-38.9500000000007,-244.25,2.0
8,49.4499999999989,-3.45000000000437,10.0
9,-90.5500000000011,9.44999999999709,1.0
17,-69.2500000000018,-346.550000000003,1.0
22,-140.750000000002,-346.050000000003,4.0
29,-122.850000000002,-342.050000000003,2.0
35,-136.250000000002,-340.550000000003,5.0
39,-157.150000000001,-337.550000000003,2.0
55,-149.150000000001,-330.650000000001,10.0
58,-136.750000000002,-325.150000000001,4.0
63,-50.3500000000022,-326.650000000001,2.0
65,-129.350000000002,-324.650000000001,4.0
66,-101.050000000001,-324.150000000001,5.0
67,-46.8500000000022,-324.650000000001,2.0
77,-99.5500000000011,-320.25,4.0
83,-133.250000000002,-320.650000000001,4.0
90,-153.150000000001,-316.75,8.0
96,-69.2500000000018,-314.25,4.0
111,-127.850000000002,-307.75,8.0
112,-111.450000000001,-307.75,10.0
118,-125.350000000002,-304.850000000006,10.0
120,-180.950000000001,-304.850000000006,4.0
123,-119.350000000002,-302.850000000006,10.0
137,-95.0500000000011,-294.850000000006,3.0
146,-112.450000000001,-290.950000000004,4.0
148,-95.5500000000011,-289.450000000004,3.0
149,-90.5500000000011,-289.950000000004,3.0
152,-116.950000000001,-287.950000000004,4.0
153,-99.5500000000011,-285.950000000004,3.0
157,-79.1500000000015,-283.950000000004,5.0
158,-48.8500000000022,-284.450000000004,4.0
164,-94.5500000000011,-280.450000000004,3.0
169,-21.0500000000011,-278.450000000004,2.0
172,-42.9500000000007,-278.050000000003,4.0
180,-59.8500000000022,-272.550000000003,4.0
181,-27.5500000000011,-273.050000000003,1.0
193,-23.5500000000011,-264.550000000003,4.0
194,-75.1500000000015,-263.650000000001,2.0
199,-15.1500000000015,-261.650000000001,2.0
202,-167.550000000001,-257.150000000001,2.0
203,-23.0500000000011,-258.150000000001,1.0
225,-84.6500000000015,-231.350000000006,10.0
230,-117.350000000002,-214.450000000004,2.0
235,-123.350000000002,-205.550000000003,2.0
237,26.0499999999993,-69.4500000000044,2.0
238,6.24999999999818,-66.0500000000029,2.0
239,-1.75000000000182,-59.0500000000029,5.0
241,6.74999999999818,-56.5500000000029,2.0
242,-0.250000000001819,-55.0500000000029,4.0
246,9.64999999999782,-51.6500000000015,2.0
247,2.74999999999818,-49.6500000000015,2.0
250,38.4499999999989,-48.1500000000015,2.0
256,-7.65000000000146,-43.1500000000015,2.0
259,-45.9500000000007,-40.6500000000015,1.0
261,36.5499999999993,-40.6500000000015,10.0
264,-62.7500000000018,-39.25,5.0
266,-11.1500000000015,-39.25,4.0
267,41.9499999999989,-39.25,10.0
272,-67.2500000000018,-37.25,2.0
278,-56.8500000000022,-32.25,4.0
282,-5.65000000000146,-33.25,1.0
284,-63.7500000000018,-31.25,2.0
286,38.4499999999989,-31.25,10.0
291,42.9499999999989,-28.25,2.0
296,14.1499999999978,-25.75,2.0
302,-15.6500000000015,-22.3500000000058,2.0
305,5.74999999999818,-20.8500000000058,6.0
307,-28.5500000000011,-21.3500000000058,4.0
310,35.0499999999993,-20.3500000000058,10.0
311,46.4499999999989,-19.8500000000058,10.0
319,-59.3500000000022,-14.8500000000058,3.0
323,21.6499999999978,-13.3500000000058,2.0
325,30.0499999999993,-11.8500000000058,2.0
328,17.1499999999978,-11.8500000000058,2.0
329,47.4499999999989,-11.3500000000058,10.0
330,-58.3500000000022,-10.4500000000044,3.0
332,-41.4500000000007,-8.95000000000437,1.0
333,-12.6500000000015,-8.45000000000437,5.0
334,-65.2500000000018,-6.95000000000437,3.0
335,-74.2500000000018,-7.45000000000437,3.0
337,-57.3500000000022,-4.95000000000437,3.0
338,-6.15000000000146,-8.45000000000437,10.0
341,-50.8500000000022,-6.95000000000437,3.0
342,-43.9500000000007,-4.45000000000437,4.0
346,-78.6500000000015,-3.45000000000437,3.0
348,0.249999999998181,-0.950000000004366,6.0
349,-87.1500000000015,0.549999999995634,3.0
350,29.5499999999993,-0.950000000004366,2.0
351,-51.8500000000022,-0.450000000004366,3.0
352,-10.6500000000015,-0.450000000004366,8.0
358,-72.2500000000018,2.04999999999563,3.0
359,-16.1500000000015,2.54999999999563,10.0
360,-6.15000000000146,2.54999999999563,6.0
361,33.5499999999993,1.54999999999563,10.0
362,-65.7500000000018,3.94999999999709,3.0
363,-59.8500000000022,2.04999999999563,3.0
364,-21.0500000000011,2.54999999999563,5.0
365,49.9499999999989,2.94999999999709,10.0
366,-56.3500000000022,6.44999999999709,3.0
367,-49.3500000000022,4.94999999999709,3.0
368,-34.4500000000007,5.44999999999709,4.0
369,-0.750000000001819,4.44999999999709,6.0
372,-86.1500000000015,5.94999999999709,3.0
374,-81.1500000000015,8.44999999999709,3.0
375,-3.25000000000182,9.44999999999709,5.0
376,5.24999999999818,7.44999999999709,1.0
378,-73.2500000000018,8.94999999999709,3.0
381,-61.7500000000018,9.44999999999709,3.0
382,25.0499999999993,8.94999999999709,10.0
385,-85.1500000000015,13.9499999999971,3.0
386,-67.7500000000018,13.4499999999971,3.0
387,-73.2500000000018,14.4499999999971,3.0
391,-25.5500000000011,16.4499999999971,5.0
394,-58.8500000000022,17.3499999999985,3.0
395,-10.1500000000015,16.8499999999985,4.0
396,-80.6500000000015,17.3499999999985,3.0
399,-34.9500000000007,19.3499999999985,1.0
400,17.1499999999978,19.3499999999985,10.0
401,-73.2500000000018,20.8499999999985,3.0
404,-65.7500000000018,22.8499999999985,3.0
409,-19.5500000000011,24.8499999999985,2.0
414,-39.9500000000007,27.3499999999985,1.0
418,-77.6500000000015,26.8499999999985,3.0
422,-71.7500000000018,29.8499999999985,3.0
424,-54.8500000000022,31.25,1.0
425,-88.1500000000015,31.75,6.0
