-461.950000000001,-308.75,3
390.949999999999,131.549999999996,10
425.249999999998,305.349999999999,3
113.949999999999,92.8499999999985,10
218.249999999998,202.049999999996,10
261.949999999999,38.75,1
30.5499999999993,282.049999999996,3
-449.050000000001,-30.75,1
-268.350000000002,9.44999999999709,3
401.949999999999,-102.25,3
146.749999999998,76.4499999999971,1
352.749999999998,-14.3500000000058,3
53.3499999999985,-6.95000000000437,3
377.049999999999,-37.25,3
84.1499999999978,107.75,3
96.5499999999993,73.9499999999971,3
462.949999999999,193.149999999994,3
48.4499999999989,74.9499999999971,8
157.149999999998,46.1499999999942,3
-382.050000000001,-206.550000000003,3
49.9499999999989,-59.0500000000029,3
-195.850000000002,247.75,3
-397.950000000001,-175.25,1
463.949999999999,336.649999999994,3
152.149999999998,25.8499999999985,6
-66.7500000000018,-91.3500000000058,8
291.149999999998,340.149999999994,10
47.4499999999989,65.0499999999956,1
78.2499999999982,72.5499999999956,1
141.749999999998,44.25,1
42.4499999999989,75.4499999999971,3
48.9499999999989,-48.1500000000015,4
114.449999999999,40.75,10
349.749999999998,262.149999999994,3
6.74999999999818,42.75,10
265.849999999999,-115.650000000001,3
82.1499999999978,122.649999999994,1
76.2499999999982,3.94999999999709,3
256.949999999999,-45.6500000000015,3
457.049999999999,266.649999999994,4
101.049999999999,-47.6500000000015,3
239.549999999999,-53.5500000000029,3
116.449999999999,55.1499999999942,10
74.7499999999982,41.25,3
-180.950000000001,-276.550000000003,1
-67.2500000000018,-81.8500000000058,6
60.3499999999985,108.25,3
134.349999999999,93.8499999999985,3
-328.850000000002,-82.8500000000058,4
174.049999999999,63.0499999999956,1
-90.0500000000011,-9.95000000000437,3
455.049999999999,176.25,3
300.649999999998,247.75,6
74.7499999999982,274.049999999996,3
-365.150000000001,12.4499999999971,3
109.949999999999,98.3499999999985,10
128.849999999999,-12.8500000000058,2
132.349999999999,75.9499999999971,4
-173.450000000001,-32.75,3
287.749999999998,-46.1500000000015,3
53.3499999999985,265.649999999994,6
-112.950000000001,-105.75,10
-363.150000000001,104.75,3
355.249999999998,-259.650000000001,3
9.24999999999818,-222.850000000006,3
35.0499999999993,-39.1500000000015,3
-371.050000000001,267.149999999994,3
-199.850000000002,154.449999999997,3
-302.550000000001,335.149999999994,3
69.7499999999982,-11.3500000000058,3
301.149999999998,-37.25,3
-169.550000000001,-61.0500000000029,3
-254.950000000001,-96.25,3
-419.750000000002,28.8499999999985,4
68.7499999999982,52.6499999999942,10
117.949999999999,98.3499999999985,6
256.949999999999,177.25,3
-49.3500000000022,-1.45000000000437,6
99.0499999999993,-80.4500000000044,3
-38.9500000000007,-262.150000000001,1
32.0499999999993,34.75,3
-274.250000000002,336.649999999994,3
133.849999999999,67.0499999999956,1
89.6499999999978,-70.9500000000044,1
-201.750000000002,-51.6500000000015,3
61.3499999999985,25.8499999999985,3
419.249999999998,-130.550000000003,3
433.649999999998,-286.950000000004,3
356.749999999998,257.649999999994,3
-145.250000000002,-41.6500000000015,6
83.6499999999978,-2.45000000000437,6
-185.450000000001,-48.6500000000015,3
-161.550000000001,-49.1500000000015,3
183.949999999999,146.949999999997,3
463.949999999999,-157.350000000006,3
21.1499999999978,50.1499999999942,1
230.149999999998,-18.3500000000058,1
428.249999999998,-168.25,3
441.149999999998,287.949999999997,4
143.249999999998,-6.95000000000437,4
15.1499999999978,73.0499999999956,3
50.4499999999989,90.3499999999985,1
36.0499999999993,59.6499999999942,3
279.249999999998,-35.75,3
303.149999999998,-44.6500000000015,10
-265.850000000002,138.549999999996,3
153.149999999998,3.44999999999709,3
-133.250000000002,-325.150000000001,3
22.1499999999978,13.4499999999971,3
-184.950000000001,-64.0500000000029,4
58.8499999999985,-103.75,8
128.849999999999,-86.8500000000058,1
312.049999999999,323.25,3
95.5499999999993,-58.0500000000029,4
430.749999999998,-289.450000000004,10
154.649999999998,73.9499999999971,3
133.349999999999,-45.1500000000015,3
90.1499999999978,-55.5500000000029,6
14.6499999999978,-1.45000000000437,3
350.749999999998,-268.050000000003,3
-130.350000000002,-330.150000000001,8
452.049999999999,181.25,4
20.6499999999978,39.25,4
314.049999999999,-179.25,10
-227.650000000001,133.049999999996,3
17.6499999999978,-245.75,3
136.249999999998,-70.9500000000044,1
106.549999999999,-49.1500000000015,1
64.8499999999985,-55.5500000000029,3
-240.550000000001,184.25,3
42.9499999999989,32.75,3
168.049999999999,139.049999999996,4
-405.350000000002,-5.45000000000437,3
60.3499999999985,67.5499999999956,3
-95.0500000000011,-0.450000000004366,3
109.449999999999,67.5499999999956,4
-265.850000000002,307.349999999999,3
-158.150000000001,210.049999999996,3
55.8499999999985,107.75,4
48.9499999999989,41.75,4
92.1499999999978,-12.3500000000058,3
-295.150000000001,-130.550000000003,10
149.249999999998,72.0499999999956,3
-135.250000000002,-86.3500000000058,3
-205.250000000002,286.449999999997,3
-245.950000000001,-121.650000000001,3
-211.250000000002,-246.75,4
95.5499999999993,46.6499999999942,3
301.649999999998,-175.75,3
161.649999999998,-50.1500000000015,6
447.049999999999,-147.450000000004,6
-253.450000000001,-34.75,3
387.049999999999,-175.25,4
145.749999999998,28.3499999999985,6
107.049999999999,35.75,8
110.449999999999,42.75,3
140.249999999998,-31.25,3
449.549999999999,-38.6500000000015,1
-211.750000000002,-294.350000000006,3
-209.750000000002,133.549999999996,3
462.449999999999,-279.950000000004,3
115.449999999999,-68.9500000000044,10
97.0499999999993,-20.8500000000058,1
-122.850000000002,-275.050000000003,1
118.449999999999,61.0499999999956,3
76.7499999999982,79.4499999999971,3
15.6499999999978,60.0499999999956,3
-393.950000000001,-189.650000000001,4
171.049999999999,69.0499999999956,3
422.249999999998,-62.0500000000029,10
304.149999999998,-49.6500000000015,4
22.6499999999978,-51.6500000000015,3
412.849999999999,-267.550000000003,3
404.849999999999,-301.850000000006,8
29.5499999999993,27.8499999999985,3
419.249999999998,-321.650000000001,3
109.949999999999,-69.4500000000044,3
289.249999999998,245.25,4
-433.150000000001,336.649999999994,3
158.149999999998,70.0499999999956,3
412.349999999999,-274.050000000003,1
-400.850000000002,18.8499999999985,4
-114.950000000001,-160.350000000006,3
-462.950000000001,-295.350000000006,3
97.5499999999993,-52.6500000000015,3
-443.550000000001,235.849999999999,3
386.549999999999,286.449999999997,3
305.549999999999,203.549999999996,3
312.049999999999,256.25,3
-199.350000000002,134.549999999996,3
463.449999999999,148.449999999997,3
48.9499999999989,113.75,10
-111.950000000001,-59.5500000000029,3
-193.350000000002,206.049999999996,3
146.249999999998,4.94999999999709,6
73.7499999999982,120.149999999994,3
