227.1,-238.550000000003,4
-229.6,103.949999999997,4
-259.9,140.25,4
265.9,-171.050000000003,10
33.5,333.349999999999,4
-369.6,-235.050000000003,10
129.800000000001,15.1499999999942,10
-242.5,277.75,4
-445.6,-172.550000000003,3
-205.799999999999,-145.75,10
17.1000000000004,-153.650000000001,3
34,240.049999999996,10
-242.5,-172.050000000003,4
334.9,198.849999999999,10
155.1,182.949999999997,3
421.800000000001,-228.650000000001,10
229.6,91.0499999999956,10
-3.19999999999891,-6.75,10
14.6000000000004,-133.350000000006,10
292.700000000001,245.949999999997,4
432.700000000001,-245.550000000003,10
-193.9,-99.5500000000029,10
91.1000000000004,-0.75,10
74.7000000000007,-115.950000000004,4
395.4,110.949999999997,10
-359.699999999999,-191.450000000004,10
442.6,-57.3500000000058,10
408.800000000001,-239.550000000003,3
-140.699999999999,75.25,10
-420.299999999999,-155.150000000001,10
398.9,-290.650000000001,10
-382.5,122.849999999999,10
-389.5,-56.3500000000058,10
262.4,-31.5500000000029,10
153.200000000001,34.4499999999971,10
80.2000000000007,27.5499999999956,4
-115.9,92.0499999999956,10
-56.2999999999993,-181.950000000004,10
436.6,-203.850000000006,10
16.1000000000004,344.75,10
-381.5,-163.150000000001,10
182.9,-2.25,3
-236.1,-331.450000000004,3
-69.2999999999993,109.449999999997,10
94.1000000000004,-235.050000000003,3
-30.5,218.649999999994,10
-33.5,-245.550000000003,10
351.700000000001,-200.350000000006,10
-389,-199.850000000006,10
179.5,320.449999999997,10
-47.3999999999996,325.449999999997,8
-323,9.64999999999418,10
-101,-330.950000000004,10
-112,-167.050000000003,10
-121.9,163.049999999996,10
-170,-134.850000000006,4
25.1000000000004,227.149999999994,10
-119.4,246.449999999997,10
19.6000000000004,32.0499999999956,10
394.4,-221.150000000001,10
212.200000000001,284.75,3
10.7000000000007,261.849999999999,10
451.5,91.5499999999956,6
307.1,-295.650000000001,10
23.6000000000004,-204.850000000006,10
320.5,178.949999999997,10
-439.6,90.5499999999956,8
-48.8999999999996,177.949999999997,3
427.200000000001,-229.150000000001,3
337.800000000001,-198.850000000006,10
-410.299999999999,-151.650000000001,4
-423.199999999999,-64.8500000000058,10
-411.799999999999,135.25,10
-130.299999999999,-199.350000000006,10
-249.5,-69.75,10
258.4,-22.6500000000015,10
65.8000000000011,34.4499999999971,4
182.9,19.1499999999942,4
86.6000000000004,-2.25,3
-231.6,332.349999999999,10
-240.5,227.649999999994,10
351.700000000001,198.849999999999,10
-24.6000000000004,137.75,10
-114.4,266.849999999999,10
-160.6,-333.850000000006,10
148.700000000001,-2.25,10
-357.699999999999,-17.1500000000015,4
-382,324.949999999997,10
-30,105.449999999997,10
-241.5,-221.650000000001,4
-238.6,-272.850000000006,10
-304.1,-79.6500000000015,10
83.2000000000007,33.9499999999971,3
-457.5,-175.050000000003,4
-112.4,79.6499999999942,3
-189.4,48.3499999999985,3
-70.6999999999989,-335.850000000006,10
-22.6000000000004,-164.050000000003,10
-141.699999999999,-326.450000000004,10
-304.1,-318.450000000004,10
-27.6000000000004,-309.050000000003,10
403.9,247.949999999997,10
-388,58.3499999999985,4
-51.8999999999996,-187.450000000004,3
85.6000000000004,-132.350000000006,10
182,-309.050000000003,3
106,-83.6500000000015,3
-320,-3.25,10
370.6,-74.25,10
-109.5,-161.650000000001,10
-340.299999999999,-285.25,6
-301.6,282.75,10
392.5,-10.6500000000015,10
-108,256.449999999997,10
393.9,-46.9500000000044,10
-211.699999999999,217.149999999994,3
-75.6999999999989,89.1499999999942,10
-403.9,-263.850000000006,10
-368.1,-294.150000000001,10
-188.9,108.449999999997,4
-181,-252.950000000004,3
-163.1,-73.25,6
-194.4,26.5499999999956,3
-242.5,131.75,3
121.4,-167.050000000003,10
-130.799999999999,-142.25,10
-399.4,132.25,10
-95.1000000000004,346.25,4
-276.299999999999,311.549999999996,10
450.5,280.25,10
-75.1999999999989,-188.950000000004,10
-238.6,147.649999999994,10
147.700000000001,94.0499999999956,10
93.1000000000004,173.549999999996,3
-249.5,221.149999999994,10
63.3000000000011,-34.0500000000029,10
188.4,129.349999999999,6
-268.799999999999,86.6499999999942,10
-136.799999999999,301.549999999996,4
175.5,-9.65000000000146,4
242,-141.75,10
-126.799999999999,-136.75,10
194.9,94.0499999999956,3
253.9,270.849999999999,10
350.300000000001,258.349999999999,4
312,42.4499999999971,3
-107,60.8499999999985,10
79.7000000000007,-61.3500000000058,3
115.9,41.9499999999971,8
-110.5,93.0499999999956,10
-244,-323.450000000004,4
332.4,39.4499999999971,10
-395.4,-7.25,10
88.1000000000004,-68.75,3
250.5,-238.550000000003,10
439.6,277.25,10
414.300000000001,225.649999999994,10
362.200000000001,94.5499999999956,4
423.200000000001,-48.9500000000044,4
108,-306.550000000003,10
-359.699999999999,-276.75,3
302.1,122.849999999999,10
-217.699999999999,179.449999999997,10
344.300000000001,-43.4500000000044,10
328.4,-95.5500000000029,4
-312,-30.5500000000029,10
-262.4,93.0499999999956,10
142.200000000001,-342.350000000006,10
316.5,314.049999999996,10
-245,73.75,10
71.7000000000007,-130.350000000006,10
-149.199999999999,-255.950000000004,10
248.5,345.75,10
136.800000000001,-110.450000000004,3
81.2000000000007,-226.650000000001,10
-223.199999999999,173.549999999996,4
-107.5,319.449999999997,3
-252.5,277.75,10
269.800000000001,-257.450000000004,10
-421.699999999999,167.049999999996,10
-112.4,-335.350000000006,10
433.700000000001,264.849999999999,10
306.1,252.949999999997,10
-264.9,-16.6500000000015,3
351.700000000001,-8.25,10
78.7000000000007,2.75,4
-91.6000000000004,75.6499999999942,10
437.1,-257.450000000004,4
-406.9,128.849999999999,10
-428.699999999999,-1.25,10
253.4,-103.050000000003,10
-340.799999999999,-46.9500000000044,8
-291.699999999999,-347.75,3
431.700000000001,-8.75,10
324.4,241.549999999996,4
-165.6,-65.75,8
297.1,232.549999999996,10
-277.299999999999,-13.1500000000015,10
224.700000000001,163.049999999996,10
-96.6000000000004,-268.850000000006,10
-375.1,-125.350000000006,4
-239.5,-267.850000000006,10
250.5,295.149999999994,3
-152.199999999999,36.9499999999971,10
337.800000000001,-18.1500000000015,10
393.5,124.349999999999,3
-409.299999999999,-293.650000000001,10
276.300000000001,-192.850000000006,10
51.3999999999996,41.4499999999971,3
-196.799999999999,241.549999999996,3
287.200000000001,-185.950000000004,3
343.300000000001,-277.75,4
-9.69999999999891,329.849999999999,10
406.9,-218.25,10
-168.5,333.849999999999,3
-427.199999999999,-161.650000000001,10
-427.699999999999,276.75,10
300.6,-187.450000000004,10
66.8000000000011,-19.1500000000015,10
-447.6,299.149999999994,10
48.3999999999996,29.5499999999956,10
-407.799999999999,-320.950000000004,4
-135.799999999999,227.149999999994,10
82.7000000000007,-220.650000000001,10
427.700000000001,129.349999999999,10
-42.8999999999996,-310.550000000003,3
388,71.25,3
196.4,251.949999999997,3
-390,239.549999999996,3
18.6000000000004,44.9499999999971,3
436.6,-190.950000000004,10
21.1000000000004,190.349999999999,3
222.700000000001,194.349999999999,3
-187.4,171.549999999996,10
52.3999999999996,-49.4500000000044,10
-424.699999999999,-253.950000000004,10
-341.299999999999,212.25,4
-48.3999999999996,347.75,3
-176.5,-114.950000000004,10
282.700000000001,276.75,10
15.6000000000004,-315.550000000003,3
183.9,347.75,3
-461,-271.350000000006,10
-381.5,207.75,3
-126.799999999999,167.549999999996,4
330.4,231.549999999996,10
-397.9,259.849999999999,10
-54.3999999999996,346.75,6
-99.5,-266.350000000006,10
-103.5,-297.650000000001,10
450.5,-49.9500000000044,4
125.4,53.3499999999985,3
432.200000000001,-222.150000000001,10
279.800000000001,-135.75,8
-419.799999999999,180.949999999997,3
52.8999999999996,-291.150000000001,3
48.8999999999996,7.14999999999418,10
434.200000000001,116.449999999997,10
-391,248.449999999997,10
116.4,118.349999999999,4
-344.299999999999,121.849999999999,10
146.700000000001,338.349999999999,4
182.5,-113.450000000004,10
-18.1000000000004,49.3499999999985,10
288.200000000001,275.25,10
265.9,-124.350000000006,10
-456,-184.950000000004,10
-434.199999999999,106.949999999997,10
-9.19999999999891,-331.950000000004,10
-339.299999999999,0.25,10
-305.1,-54.8500000000058,10
-95.1000000000004,294.149999999994,10
57.3000000000011,-75.75,10
186.4,141.25,4
271.800000000001,-212.75,10
-208.799999999999,250.949999999997,10
80.7000000000007,196.849999999999,10
269.300000000001,185.449999999997,10
-47.3999999999996,-190.450000000004,10
256.9,-157.150000000001,10
112,335.349999999999,10
245.5,217.149999999994,10
-321,-108.450000000004,10
-36,307.049999999996,10
-90.1000000000004,173.549999999996,10
260.4,270.849999999999,3
-108.5,-244.550000000003,3
119.9,297.649999999994,10
-381,-277.75,10
-194.9,210.75,10
-171,32.0499999999956,4
164.6,172.049999999996,10
-428.699999999999,-303.150000000001,10
7.70000000000073,-334.350000000006,4
228.6,-230.150000000001,10
-146.699999999999,203.75,10
18.1000000000004,-64.8500000000058,10
353.200000000001,99.5499999999956,4
-98.1000000000004,-149.25,10
315.5,-292.150000000001,4
228.6,320.449999999997,10
65.8000000000011,-279.25,10
202.800000000001,287.149999999994,3
109,57.8499999999985,4
460,166.549999999996,10
356.200000000001,-100.550000000003,10
-167.1,277.75,4
90.6000000000004,290.649999999994,10
-400.4,77.6499999999942,6
-255.4,-73.75,4
407.4,110.449999999997,10
-226.1,242.049999999996,10
-177.5,-344.850000000006,3
52.3999999999996,-167.050000000003,10
-406.4,-127.350000000006,10
-52.3999999999996,190.349999999999,10
256.4,-245.550000000003,10
-425.199999999999,63.25,4
-186.9,237.049999999996,10
-358.699999999999,-202.850000000006,4
183.4,241.049999999996,3
-19.1000000000004,-268.350000000006,4
-279.799999999999,292.649999999994,10
-339.299999999999,-25.0500000000029,3
-299.1,-189.950000000004,10
193.4,-158.150000000001,10
153.200000000001,-195.850000000006,10
-65.2999999999993,-240.050000000003,10
-304.6,-195.350000000006,10
199.300000000001,-166.050000000003,4
-372.1,124.849999999999,4
-90.1000000000004,-185.950000000004,10
381,202.75,10
-434.199999999999,102.549999999996,10
-119.9,264.349999999999,10
-454,-162.650000000001,4
-400.4,-159.650000000001,4
-199.299999999999,-22.6500000000015,10
-273.299999999999,-246.550000000003,10
31.5,-102.550000000003,10
-260.4,6.64999999999418,10
25.1000000000004,-143.75,10
-161.6,-338.850000000006,10
138.800000000001,-12.1500000000015,3
-440.6,178.949999999997,10
31,-164.550000000003,10
452,-300.650000000001,10
-12.1999999999989,-220.150000000001,8
263.4,346.75,10
53.8999999999996,121.849999999999,3
270.800000000001,203.25,10
-395.9,286.649999999994,10
12.2000000000007,-14.6500000000015,10
137.300000000001,-30.5500000000029,10
221.200000000001,167.549999999996,10
102,342.75,10
-277.799999999999,-60.8500000000058,3
458.5,-31.5500000000029,10
-410.799999999999,-86.1500000000015,10
-301.1,-71.25,3
326.4,144.25,10
263.4,-276.25,10
-67.2999999999993,231.549999999996,8
442.1,-176.550000000003,4
-224.699999999999,237.549999999996,3
188.9,16.1499999999942,4
385,-259.950000000004,10
-238.1,-92.6500000000015,3
-178.5,-70.25,8
-266.4,-207.75,10
-370.1,-48.9500000000044,10
-28.5,291.649999999994,3
328.9,133.75,10
428.200000000001,-302.150000000001,4
341.300000000001,-109.950000000004,10
-216.699999999999,-147.75,4
-41,-306.050000000003,10
-365.199999999999,-23.5500000000029,10
82.2000000000007,-236.050000000003,3
9.70000000000073,54.3499999999985,10
89.1000000000004,254.949999999997,4
-128.299999999999,-210.25,8
361.700000000001,224.649999999994,3
-365.199999999999,-124.850000000006,10
-181,-12.1500000000015,10
219.700000000001,-46.9500000000044,3
317,-171.050000000003,10
462.5,151.649999999994,10
207.300000000001,-26.5500000000029,10
-423.699999999999,58.8499999999985,10
-101,346.75,4
442.6,280.75,10
401.9,-189.450000000004,10
-195.4,-94.0500000000029,3
196.4,306.049999999996,10
-330.9,1.75,10
371.6,219.649999999994,4
404.9,-244.550000000003,10
-462,103.949999999997,10
-128.299999999999,109.449999999997,10
260.9,-36.5500000000029,10
-389,143.75,3
25.1000000000004,104.949999999997,10
-208.799999999999,168.049999999996,10
24.1000000000004,-333.850000000006,10
-74.1999999999989,-339.850000000006,10
126.4,114.449999999997,10
-334.9,-324.950000000004,4
6.70000000000073,101.049999999996,10
-198.299999999999,232.049999999996,10
68.8000000000011,222.149999999994,10
-16.1000000000004,313.549999999996,10
386,113.449999999997,10
-231.6,99.5499999999956,10
-440.6,-338.350000000006,10
43.8999999999996,-33.0500000000029,10
404.9,287.649999999994,10
-35.5,141.75,10
-215.199999999999,103.549999999996,10
283.200000000001,-159.150000000001,3
182.5,-110.450000000004,4
134.300000000001,220.649999999994,10
321,-172.550000000003,4
333.9,-98.5500000000029,10
249,89.1499999999942,4
-297.1,58.3499999999985,10
-306.6,17.1499999999942,3
-127.799999999999,229.649999999994,10
-395.4,-238.550000000003,10
-369.1,-186.450000000004,4
363.200000000001,233.049999999996,4
-440.1,262.349999999999,10
-248,-98.5500000000029,10
-419.799999999999,-213.75,10
-156.6,-90.6500000000015,4
-360.199999999999,91.5499999999956,10
463.5,-183.950000000004,3
367.1,102.549999999996,10
356.200000000001,-53.3500000000058,10
23.6000000000004,-134.350000000006,4
101,-234.550000000003,10
146.700000000001,264.849999999999,10
-118.4,-213.25,10
284.700000000001,-275.850000000006,10
-69.7999999999993,-161.650000000001,10
-13.1999999999989,-136.75,10
-369.1,224.149999999994,3
226.1,-137.75,4
-402.4,-40.9500000000044,4
-420.299999999999,-68.75,10
-280.299999999999,-8.25,4
67.8000000000011,-74.25,10
-164.6,328.449999999997,10
286.700000000001,-132.850000000006,10
400.9,105.949999999997,3
228.6,210.25,10
432.200000000001,100.549999999996,3
-345.299999999999,-244.050000000003,10
358.200000000001,250.949999999997,3
-3.19999999999891,214.25,10
-137.299999999999,80.1499999999942,10
6.20000000000073,-181.950000000004,10
206.800000000001,-169.550000000003,10
431.200000000001,-228.650000000001,10
80.7000000000007,140.75,3
342.300000000001,-104.550000000003,4
-363.199999999999,58.3499999999985,10
-392.5,273.75,10
-375.6,-275.350000000006,3
71.2000000000007,-71.75,3
372.1,-306.050000000003,3
-143.199999999999,65.75,10
268.300000000001,-190.450000000004,4
-232.1,170.549999999996,10
225.6,275.75,4
-238.6,155.649999999994,10
-323.4,40.9499999999971,10
74.7000000000007,-313.550000000003,10
52.3999999999996,82.6499999999942,10
-265.9,-193.850000000006,10
-108,-269.350000000006,10
-30,-196.850000000006,10
149.700000000001,-154.150000000001,3
-138.299999999999,318.949999999997,4
15.6000000000004,-159.650000000001,8
-440.1,341.349999999999,3
-154.6,99.5499999999956,10
-246,-347.25,3
-300.6,-290.150000000001,10
-434.199999999999,-139.75,10
-193.4,226.149999999994,10
-210.699999999999,-200.350000000006,10
-246,231.549999999996,10
105.5,194.349999999999,4
-178,-324.950000000004,10
452.5,5.64999999999418,10
-82.1999999999989,173.949999999997,10
301.6,-177.950000000004,10
228.6,216.149999999994,10
-261.4,-216.25,4
-174,-92.1500000000015,10
-13.1999999999989,-166.050000000003,3
-36.5,196.849999999999,8
67.3000000000011,-312.550000000003,10
86.1000000000004,161.049999999996,10
-369.6,28.5499999999956,10
-86.1000000000004,77.1499999999942,10
361.700000000001,-306.050000000003,4
227.6,84.6499999999942,10
138.800000000001,347.75,3
421.800000000001,-222.650000000001,3
207.800000000001,98.0499999999956,10
445.6,-182.950000000004,10
4.70000000000073,-11.1500000000015,8
221.200000000001,-194.350000000006,10
364.200000000001,195.349999999999,3
87.6000000000004,286.25,3
64.8000000000011,226.149999999994,10
405.9,-222.650000000001,10
335.9,87.6499999999942,3
310,-178.950000000004,10
-439.6,-345.850000000006,8
110.5,60.8499999999985,4
272.300000000001,-201.850000000006,10
411.300000000001,284.75,4
-277.299999999999,299.149999999994,10
